Year,District,Feeder School DBN,Feeder School Name,Count of Students in HS Admissions,Count of Testers,Attempt Rate,Count of Offers,Offer Rate
2020,19,19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE (19K678),79,3,4%,3,100%
2020,19,19K760,HIGHLAND PARK COMMUNITY SCHOOL (19K760),121,17,14%,3,18%
2016,20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,62,62,100%,6,10%
2016,20,20K062,J.H.S. 062 DITMAS,117,117,100%,7,6%
2016,20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,74,74,100%,11,15%
2016,20,20K163,P.S. 163 BATH BEACH,29,29,100%,3,10%
2016,20,20K180,THE SEEALL ACADEMY,90,90,100%,17,19%
2016,20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,341,341,100%,296,87%
2016,20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,14,14,100%,3,21%
2016,20,20K201,J.H.S. 201 THE DYKER HEIGHTS,298,298,100%,116,39%
2016,20,20K220,J.H.S. 220 JOHN J. PERSHING,203,203,100%,32,16%
2016,20,20K223,J.H.S. 223 THE MONTAUK,124,124,100%,13,10%
2016,20,20K227,J.H.S. 227 EDWARD B. SHALLOW,199,199,100%,23,12%
2016,20,20K229,P.S. 229 DYKER,62,62,100%,15,24%
2016,20,20K259,J.H.S. 259 WILLIAM MCKINLEY,253,253,100%,93,37%
2016,20,20K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,13,13,100%,3,23%
2016,20,20K686,BROOKLYN SCHOOL OF INQUIRY,3,3,100%,3,100%
2017,20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,134,56,42%,6,11%
2017,20,20K062,J.H.S. 062 DITMAS,418,136,33%,8,6%
2017,20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,168,73,43%,7,10%
2017,20,20K163,P.S. 163 BATH BEACH,75,38,51%,3,8%
2017,20,20K180,THE SEEALL ACADEMY,170,94,55%,19,20%
2017,20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,344,319,93%,268,84%
2017,20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,49,6,12%,3,50%
2017,20,20K201,J.H.S. 201 THE DYKER HEIGHTS,498,296,59%,127,43%
2017,20,20K220,J.H.S. 220 JOHN J. PERSHING,497,199,40%,27,14%
2017,20,20K223,J.H.S. 223 THE MONTAUK,337,132,39%,16,12%
2017,20,20K227,J.H.S. 227 EDWARD B. SHALLOW,454,196,43%,22,11%
2017,20,20K229,P.S. 229 DYKER,105,58,55%,14,24%
2017,20,20K259,J.H.S. 259 WILLIAM MCKINLEY,565,322,57%,83,26%
2017,20,20K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,70,21,30%,3,14%
2017,20,20K686,BROOKLYN SCHOOL OF INQUIRY,62,58,94%,42,72%
2018,20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,124,51,41%,6,5%
2018,20,20K062,J.H.S. 062 DITMAS,395,104,26%,3,1%
2018,20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,170,87,51%,11,6%
2018,20,20K163,P.S. 163 BATH BEACH,90,39,43%,7,8%
2018,20,20K180,THE SEEALL ACADEMY,175,113,65%,38,22%
2018,20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,278,251,90%,205,74%
2018,20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,67,14,21%,3,4%
2018,20,20K201,J.H.S. 201 THE DYKER HEIGHTS,525,338,64%,101,19%
2018,20,20K220,J.H.S. 220 JOHN J. PERSHING,528,181,34%,27,5%
2018,20,20K223,J.H.S. 223 THE MONTAUK,324,142,44%,19,6%
2018,20,20K227,J.H.S. 227 EDWARD B. SHALLOW,463,197,43%,25,5%
2018,20,20K229,P.S. 229 DYKER,130,93,72%,20,15%
2018,20,20K259,J.H.S. 259 WILLIAM MCKINLEY,580,309,53%,86,15%
2018,20,20K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,77,24,31%,3,4%
2018,20,20K686,BROOKLYN SCHOOL OF INQUIRY,85,80,94%,46,54%
2019,20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,128,48,38%,11,23%
2019,20,20K062,J.H.S. 062 DITMAS,455,103,23%,3,3%
2019,20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,154,64,42%,10,16%
2019,20,20K163,P.S. 163 BATH BEACH,88,36,41%,3,8%
2019,20,20K180,THE SEEALL ACADEMY,157,84,54%,26,31%
2019,20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,264,239,91%,195,82%
2019,20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,63,13,21%,3,23%
2019,20,20K201,J.H.S. 201 THE DYKER HEIGHTS,532,349,66%,137,39%
2019,20,20K220,J.H.S. 220 JOHN J. PERSHING,499,176,35%,21,12%
2019,20,20K223,J.H.S. 223 THE MONTAUK,352,140,40%,17,12%
2019,20,20K227,J.H.S. 227 EDWARD B. SHALLOW,514,222,43%,17,8%
2019,20,20K229,P.S. 229 DYKER,117,69,59%,25,36%
2019,20,20K259,J.H.S. 259 WILLIAM MCKINLEY,638,344,54%,94,27%
2019,20,20K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,84,12,14%,3,25%
2019,20,20K686,BROOKLYN SCHOOL OF INQUIRY,57,52,91%,30,58%
2020,20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON (20K030),133,52,39%,8,15%
2020,20,20K062,J.H.S. 062 DITMAS (20K062),395,97,25%,7,7%
2020,20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL (20K104),165,62,38%,7,11%
2020,20,20K163,P.S. 163 BATH BEACH (20K163),71,29,41%,3,10%
2020,20,20K180,THE SEEALL ACADEMY (20K180),146,81,55%,24,30%
2020,20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187 (20K187),334,293,88%,214,73%
2020,20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY (20K192),60,17,28%,3,18%
2020,20,20K201,J.H.S. 201 THE DYKER HEIGHTS (20K201),591,345,58%,116,34%
2020,20,20K220,J.H.S. 220 JOHN J. PERSHING (20K220),493,157,32%,19,12%
2020,20,20K223,J.H.S. 223 THE MONTAUK (20K223),298,119,40%,13,11%
2020,20,20K227,J.H.S. 227 EDWARD B. SHALLOW (20K227),611,210,34%,20,10%
2020,20,20K229,P.S. 229 DYKER (20K229),129,82,64%,20,24%
2020,20,20K259,J.H.S. 259 WILLIAM MCKINLEY (20K259),612,325,53%,78,24%
2020,20,20K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE (20K609),79,14,18%,3,21%
2020,20,20K686,BROOKLYN SCHOOL OF INQUIRY (20K686),54,48,89%,19,40%
2016,21,21K095,P.S. 095 THE GRAVESEND,7,7,100%,3,43%
2016,21,21K096,I.S. 096 SETH LOW,65,65,100%,6,9%
2016,21,21K098,I.S. 98 BAY ACADEMY,327,327,100%,107,33%
2016,21,21K099,P.S. 099 ISAAC ASIMOV,12,12,100%,3,25%
2016,21,21K121,P.S. 121 NELSON A. ROCKEFELLER,12,12,100%,3,25%
2016,21,21K209,P.S. 209 MARGARET MEAD,20,20,100%,3,15%
2016,21,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,29,29,100%,3,10%
2016,21,21K226,P.S. 226 ALFRED DE B.MASON,32,32,100%,3,9%
2016,21,21K228,I.S. 228 DAVID A. BOODY,164,164,100%,24,15%
2016,21,21K238,P.S. 238 ANNE SULLIVAN,6,6,100%,3,50%
2016,21,21K239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,386,386,100%,207,54%
2016,21,21K281,I.S. 281 JOSEPH B CAVALLARO,162,162,100%,23,14%
2016,21,21K288,P.S. 288 THE SHIRLEY TANYHILL,3,3,100%,3,100%
2016,21,21K303,I.S. 303 HERBERT S. EISENBERG,62,62,100%,3,5%
2016,21,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,7,7,100%,3,43%
2016,21,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,16,16,100%,3,19%
2017,21,21K095,P.S. 095 THE GRAVESEND,40,6,15%,3,50%
2017,21,21K096,I.S. 096 SETH LOW,231,70,30%,3,4%
2017,21,21K098,I.S. 98 BAY ACADEMY,490,348,71%,114,33%
2017,21,21K099,P.S. 099 ISAAC ASIMOV,95,20,21%,3,15%
2017,21,21K121,P.S. 121 NELSON A. ROCKEFELLER,29,7,24%,3,43%
2017,21,21K209,P.S. 209 MARGARET MEAD,52,20,38%,3,15%
2017,21,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,118,21,18%,3,14%
2017,21,21K226,P.S. 226 ALFRED DE B.MASON,107,32,30%,3,9%
2017,21,21K228,I.S. 228 DAVID A. BOODY,542,209,39%,19,9%
2017,21,21K238,P.S. 238 ANNE SULLIVAN,78,14,18%,3,21%
2017,21,21K239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,387,280,72%,149,53%
2017,21,21K281,I.S. 281 JOSEPH B CAVALLARO,397,150,38%,22,15%
2017,21,21K288,P.S. 288 THE SHIRLEY TANYHILL,48,3,6%,3,100%
2017,21,21K303,I.S. 303 HERBERT S. EISENBERG,146,36,25%,3,8%
2017,21,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,79,9,11%,3,33%
2017,21,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,85,15,18%,3,20%
2018,21,21K095,P.S. 095 THE GRAVESEND,48,12,25%,3,6%
2018,21,21K096,I.S. 096 SETH LOW,261,114,44%,9,3%
2018,21,21K098,I.S. 98 BAY ACADEMY,494,372,75%,104,21%
2018,21,21K099,P.S. 099 ISAAC ASIMOV,102,17,17%,3,3%
2018,21,21K121,P.S. 121 NELSON A. ROCKEFELLER,31,7,23%,3,10%
2018,21,21K209,P.S. 209 MARGARET MEAD,71,33,46%,3,4%
2018,21,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,139,42,30%,3,2%
2018,21,21K226,P.S. 226 ALFRED DE B.MASON,100,44,44%,7,7%
2018,21,21K228,I.S. 228 DAVID A. BOODY,420,160,38%,17,4%
2018,21,21K238,P.S. 238 ANNE SULLIVAN,61,14,23%,3,5%
2018,21,21K239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,429,336,78%,196,46%
2018,21,21K281,I.S. 281 JOSEPH B CAVALLARO,408,171,42%,30,7%
2018,21,21K288,P.S. 288 THE SHIRLEY TANYHILL,51,3,6%,3,6%
2018,21,21K303,I.S. 303 HERBERT S. EISENBERG,184,38,21%,3,2%
2018,21,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,100,15,15%,3,3%
2018,21,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,99,19,19%,3,3%
2019,21,21K095,P.S. 095 THE GRAVESEND,48,9,19%,3,33%
2019,21,21K096,I.S. 096 SETH LOW,304,96,32%,6,6%
2019,21,21K098,I.S. 98 BAY ACADEMY,489,352,72%,124,35%
2019,21,21K099,P.S. 099 ISAAC ASIMOV,78,9,12%,3,33%
2019,21,21K121,P.S. 121 NELSON A. ROCKEFELLER,39,11,28%,3,27%
2019,21,21K209,P.S. 209 MARGARET MEAD,64,28,44%,3,11%
2019,21,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,126,39,31%,3,8%
2019,21,21K226,P.S. 226 ALFRED DE B. MASON,103,33,32%,3,9%
2019,21,21K228,I.S. 228 DAVID A. BOODY,427,148,35%,24,16%
2019,21,21K238,P.S. 238 ANNE SULLIVAN,60,13,22%,3,23%
2019,21,21K239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,420,322,77%,164,51%
2019,21,21K281,I.S. 281 JOSEPH B CAVALLARO,506,185,37%,19,10%
2019,21,21K288,P.S. 288 THE SHIRLEY TANYHILL,60,3,5%,3,100%
2019,21,21K303,I.S. 303 HERBERT S. EISENBERG,198,38,19%,3,8%
2019,21,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,90,9,10%,3,33%
2019,21,21K690,BROOKLYN STUDIO SECONDARY SCHOOL,114,16,14%,3,19%
2020,21,21K095,P.S. 095 THE GRAVESEND (21K095),57,37,65%,3,8%
2020,21,21K096,I.S. 096 SETH LOW (21K096),283,89,31%,3,3%
2020,21,21K098,I.S. 98 BAY ACADEMY (21K098),515,348,68%,98,28%
2020,21,21K099,P.S. 099 ISAAC ASIMOV (21K099),80,13,16%,3,23%
2020,21,21K121,P.S. 121 NELSON A. ROCKEFELLER (21K121),39,13,33%,3,23%
2020,21,21K209,P.S. 209 MARGARET MEAD (21K209),72,14,19%,3,21%
2020,21,21K225,P.S. K225 - THE EILEEN E. ZAGLIN (21K225),129,34,26%,3,9%
2020,21,21K226,P.S. 226 ALFRED DE B. MASON (21K226),134,56,42%,3,5%
2020,21,21K228,I.S. 228 DAVID A. BOODY (21K228),491,194,40%,19,10%
2020,21,21K238,P.S. 238 ANNE SULLIVAN (21K238),56,10,18%,3,30%
2020,21,21K239,MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED (21K239),429,320,75%,147,46%
2020,21,21K281,I.S. 281 JOSEPH B CAVALLARO (21K281),448,191,43%,23,12%
2020,21,21K288,P.S. 288 THE SHIRLEY TANYHILL (21K288),46,3,7%,3,100%
2020,21,21K303,I.S. 303 HERBERT S. EISENBERG (21K303),186,33,18%,3,9%
2020,21,21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL (21K468),86,3,3%,3,100%
2020,21,21K690,BROOKLYN STUDIO SECONDARY SCHOOL (21K690),111,20,18%,3,15%
2016,22,22K014,J.H.S. 014 SHELL BANK,40,40,100%,3,8%
2016,22,22K078,J.H.S. 078 ROY H. MANN,61,61,100%,3,5%
2016,22,22K109,P.S. 109,28,28,100%,3,11%
2016,22,22K206,P.S. 206 JOSEPH F LAMB,51,51,100%,6,12%
2016,22,22K207,P.S. 207 ELIZABETH G. LEARY,24,24,100%,9,38%
2016,22,22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,346,346,100%,101,29%
2016,22,22K240,ANDRIES HUDDE,103,103,100%,6,6%
2016,22,22K278,J.H.S. 278 MARINE PARK,65,65,100%,3,5%
2016,22,22K381,I. S. 381,29,29,100%,3,10%
2017,22,22K014,J.H.S. 014 SHELL BANK,221,45,20%,3,7%
2017,22,22K078,J.H.S. 078 ROY H. MANN,211,50,24%,3,6%
2017,22,22K109,P.S. 109,78,20,26%,3,15%
2017,22,22K206,P.S. 206 JOSEPH F LAMB,122,53,43%,10,19%
2017,22,22K207,P.S. 207 ELIZABETH G. LEARY,147,43,29%,3,7%
2017,22,22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,656,396,60%,90,23%
2017,22,22K240,ANDRIES HUDDE,301,77,26%,3,4%
2017,22,22K278,J.H.S. 278 MARINE PARK,315,129,41%,3,2%
2017,22,22K381,I. S. 381,91,27,30%,3,11%
2018,22,22K014,J.H.S. 014 SHELL BANK,213,41,19%,3,1%
2018,22,22K078,J.H.S. 078 ROY H. MANN,201,35,17%,3,1%
2018,22,22K109,P.S. 109,101,12,12%,3,3%
2018,22,22K206,P.S. 206 JOSEPH F LAMB,116,51,44%,9,8%
2018,22,22K207,P.S. 207 ELIZABETH G. LEARY,140,43,31%,3,2%
2018,22,22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,684,370,54%,79,12%
2018,22,22K240,ANDRIES HUDDE,268,74,28%,3,1%
2018,22,22K278,J.H.S. 278 MARINE PARK,294,98,33%,7,2%
2018,22,22K381,I. S. 381,102,30,29%,3,3%
2019,22,22K014,J.H.S. 014 SHELL BANK,198,48,24%,3,6%
2019,22,22K078,J.H.S. 078 ROY H. MANN,189,44,23%,3,7%
2019,22,22K109,P.S. 109,94,18,19%,3,17%
2019,22,22K206,P.S. 206 JOSEPH F LAMB,120,70,58%,8,11%
2019,22,22K207,P.S. 207 ELIZABETH G. LEARY,147,49,33%,6,12%
2019,22,22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,653,305,47%,67,22%
2019,22,22K240,ANDRIES HUDDE,236,38,16%,3,8%
2019,22,22K278,J.H.S. 278 MARINE PARK,425,105,25%,3,3%
2019,22,22K381,I. S. 381,95,62,65%,3,5%
2020,22,22K014,J.H.S. 014 SHELL BANK (22K014),186,46,25%,3,7%
2020,22,22K078,J.H.S. 078 ROY H. MANN (22K078),196,34,17%,3,9%
2020,22,22K109,P.S. 109 (22K109),60,13,22%,3,23%
2020,22,22K206,P.S. 206 JOSEPH F LAMB (22K206),134,63,47%,10,16%
2020,22,22K207,P.S. 207 ELIZABETH G. LEARY (22K207),127,30,24%,3,10%
2020,22,22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM (22K234),569,263,46%,40,15%
2020,22,22K240,ANDRIES HUDDE (22K240),235,29,12%,3,10%
2020,22,22K278,J.H.S. 278 MARINE PARK (22K278),379,116,31%,9,8%
2020,22,22K381,I. S. 381 (22K381),73,31,42%,3,10%
2020,22,22K890,M.S. 890 (22K890),106,51,48%,3,6%
2016,23,23K041,P.S. 041 FRANCIS WHITE,3,3,100%,3,100%
2016,23,23K137,P.S./I.S. 137 RACHEL JEAN MITCHELL,3,3,100%,3,100%
2016,23,23K155,P.S./ I.S. 155 NICHOLAS HERKIMER,7,7,100%,3,43%
2016,23,23K178,P.S. 178 SAINT CLAIR MCKELWAY,6,6,100%,3,50%
2016,23,23K184,P.S. 184 NEWPORT,3,3,100%,3,100%
2016,23,23K284,"THE GREGORY JOCKO JACKSON SCHOOL OF SPORTS, ART, AND TECHNOLOGY",10,10,100%,3,30%
2016,23,23K323,P.S./I.S. 323,13,13,100%,3,23%
2016,23,23K327,P.S. 327 DR. ROSE B. ENGLISH,9,9,100%,3,33%
2016,23,23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,3,3,100%,3,100%
2016,23,23K392,I.S. 392,56,56,100%,3,5%
2016,23,23K518,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),22,22,100%,3,14%
2016,23,23K522,MOTT HALL IV,11,11,100%,3,27%
2016,23,23K644,EAGLE ACADEMY FOR YOUNG MEN II,9,9,100%,3,33%
2016,23,23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),15,15,100%,3,20%
2016,23,23K668,RIVERDALE AVENUE MIDDLE SCHOOL,25,25,100%,3,12%
2016,23,23K671,MOTT HALL BRIDGES ACADEMY,14,14,100%,3,21%
2016,23,23K697,TEACHERS PREPARATORY HIGH SCHOOL,3,3,100%,3,100%
2017,23,23K041,P.S. 041 FRANCIS WHITE,48,3,6%,3,100%
2017,23,23K137,P.S./I.S. 137 RACHEL JEAN MITCHELL,32,6,19%,3,50%
2017,23,23K155,P.S./ I.S. 155 NICHOLAS HERKIMER,42,8,19%,3,38%
2017,23,23K178,P.S. 178 SAINT CLAIR MCKELWAY,30,3,10%,3,100%
2017,23,23K184,P.S. 184 NEWPORT,45,3,7%,3,100%
2017,23,23K284,"THE GREGORY JOCKO JACKSON SCHOOL OF SPORTS, ART, AND TECHNOLOGY",57,9,16%,3,33%
2017,23,23K323,P.S./I.S. 323,63,7,11%,3,43%
2017,23,23K327,P.S. 327 DR. ROSE B. ENGLISH,35,12,34%,3,25%
2017,23,23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,39,3,8%,3,100%
2017,23,23K392,I.S. 392,92,68,74%,3,4%
2017,23,23K518,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),59,10,17%,3,30%
2017,23,23K522,MOTT HALL IV,54,12,22%,3,25%
2017,23,23K644,EAGLE ACADEMY FOR YOUNG MEN II,85,30,35%,3,10%
2017,23,23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),43,12,28%,3,25%
2017,23,23K668,RIVERDALE AVENUE MIDDLE SCHOOL,35,9,26%,3,33%
2017,23,23K671,MOTT HALL BRIDGES ACADEMY,63,12,19%,3,25%
2017,23,23K697,TEACHERS PREPARATORY HIGH SCHOOL,20,6,30%,3,50%
2018,23,23K041,P.S. 041 FRANCIS WHITE,62,3,5%,3,5%
2018,23,23K137,P.S./I.S. 137 RACHEL JEAN MITCHELL,32,9,28%,3,9%
2018,23,23K155,P.S./ I.S. 155 NICHOLAS HERKIMER,33,8,24%,3,9%
2018,23,23K178,P.S. 178 SAINT CLAIR MCKELWAY,30,3,10%,3,10%
2018,23,23K184,P.S. 184 NEWPORT,49,3,6%,3,6%
2018,23,23K284,"THE GREGORY JOCKO JACKSON SCHOOL OF SPORTS, ART, AND TECHNOLOGY",50,9,18%,3,6%
2018,23,23K323,P.S./I.S. 323,70,10,14%,3,4%
2018,23,23K327,P.S. 327 DR. ROSE B. ENGLISH,28,9,32%,3,11%
2018,23,23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,31,3,10%,3,10%
2018,23,23K392,I.S. 392,94,46,49%,3,3%
2018,23,23K518,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),77,20,26%,3,4%
2018,23,23K522,MOTT HALL IV,61,9,15%,3,5%
2018,23,23K644,EAGLE ACADEMY FOR YOUNG MEN II,87,12,14%,3,3%
2018,23,23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),35,12,34%,3,9%
2018,23,23K668,RIVERDALE AVENUE MIDDLE SCHOOL,47,6,13%,3,6%
2018,23,23K671,MOTT HALL BRIDGES ACADEMY,69,10,14%,3,4%
2018,23,23K697,TEACHERS PREPARATORY HIGH SCHOOL,30,3,10%,3,10%
2019,23,23K041,P.S. 041 FRANCIS WHITE,67,3,4%,3,100%
2019,23,23K137,P.S./I.S. 137 RACHEL JEAN MITCHELL,27,3,11%,3,100%
2019,23,23K155,P.S./ I.S. 155 NICHOLAS HERKIMER,54,7,13%,3,43%
2019,23,23K178,P.S. 178 SAINT CLAIR MCKELWAY,35,6,17%,3,50%
2019,23,23K184,P.S. 184 NEWPORT,55,3,5%,3,100%
2019,23,23K323,P.S./I.S. 323,67,3,4%,3,100%
2019,23,23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,90,9,10%,3,33%
2019,23,23K392,I.S. 392,96,90,94%,3,3%
2019,23,23K518,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),65,11,17%,3,27%
2019,23,23K522,MOTT HALL IV,56,6,11%,3,50%
2019,23,23K644,EAGLE ACADEMY FOR YOUNG MEN II,100,7,7%,3,43%
2019,23,23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),31,21,68%,3,14%
2019,23,23K668,RIVERDALE AVENUE MIDDLE SCHOOL,46,3,7%,3,100%
2019,23,23K671,MOTT HALL BRIDGES ACADEMY,55,13,24%,3,23%
2019,23,23K697,TEACHERS PREPARATORY HIGH SCHOOL,16,3,19%,3,100%
2020,23,23K041,P.S. 041 FRANCIS WHITE (23K041),51,3,6%,3,100%
2020,23,23K155,P.S./ I.S. 155 NICHOLAS HERKIMER (23K155),42,7,17%,3,43%
2020,23,23K178,P.S. 178 SAINT CLAIR MCKELWAY (23K178),42,6,14%,3,50%
2020,23,23K184,P.S. 184 NEWPORT (23K184),41,3,7%,3,100%
2020,23,23K323,P.S./I.S. 323 (23K323),63,3,5%,3,100%
2020,23,23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL (23K363),100,8,8%,3,38%
2020,23,23K392,I.S. 392 (23K392),104,100,96%,3,3%
2020,23,23K518,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY) (23K518),70,23,33%,3,13%
2020,23,23K522,MOTT HALL IV (23K522),52,3,6%,3,100%
2020,23,23K644,EAGLE ACADEMY FOR YOUNG MEN II (23K644),82,3,4%,3,100%
2020,23,23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES) (23K664),68,19,28%,3,16%
2020,23,23K668,RIVERDALE AVENUE MIDDLE SCHOOL (23K668),52,3,6%,3,100%
2020,23,23K671,MOTT HALL BRIDGES ACADEMY (23K671),61,16,26%,3,19%
2016,24,24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,233,233,100%,55,24%
2016,24,24Q049,P.S. 049 DOROTHY BONAWIT KOLE,44,44,100%,7,16%
2016,24,24Q061,I.S. 061 LEONARDO DA VINCI,106,106,100%,9,8%
2016,24,24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,265,265,100%,44,17%
2016,24,24Q077,I.S. 077,71,71,100%,3,4%
2016,24,24Q087,P.S./I.S. 087 MIDDLE VILLAGE,8,8,100%,3,38%
2016,24,24Q093,I.S. 093 RIDGEWOOD,72,72,100%,3,4%
2016,24,24Q102,P.S. 102 BAYVIEW,56,56,100%,14,25%
2016,24,24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,28,28,100%,3,11%
2016,24,24Q119,I.S. 119 THE GLENDALE,135,135,100%,63,47%
2016,24,24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,258,258,100%,32,12%
2016,24,24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",32,32,100%,7,22%
2016,24,24Q311,CORONA ARTS AND SCIENCES ACADEMY,16,16,100%,3,19%
2016,24,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",18,18,100%,3,17%
2017,24,24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,600,265,44%,54,20%
2017,24,24Q049,P.S. 049 DOROTHY BONAWIT KOLE,132,50,38%,9,18%
2017,24,24Q061,I.S. 061 LEONARDO DA VINCI,756,82,11%,3,4%
2017,24,24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,730,357,49%,47,13%
2017,24,24Q077,I.S. 077,328,73,22%,3,4%
2017,24,24Q087,P.S./I.S. 087 MIDDLE VILLAGE,46,11,24%,3,27%
2017,24,24Q093,I.S. 093 RIDGEWOOD,398,74,19%,9,12%
2017,24,24Q102,P.S. 102 BAYVIEW,112,63,56%,9,14%
2017,24,24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,115,26,23%,3,12%
2017,24,24Q119,I.S. 119 THE GLENDALE,232,120,52%,54,45%
2017,24,24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,591,293,50%,31,11%
2017,24,24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",99,36,36%,6,17%
2017,24,24Q311,CORONA ARTS AND SCIENCES ACADEMY,120,3,3%,3,100%
2017,24,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",31,15,48%,3,20%
2018,24,24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,629,264,42%,40,6%
2018,24,24Q049,P.S. 049 DOROTHY BONAWIT KOLE,133,43,32%,14,11%
2018,24,24Q061,I.S. 061 LEONARDO DA VINCI,716,93,13%,3,0%
2018,24,24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,769,394,51%,73,9%
2018,24,24Q077,I.S. 077,345,61,18%,3,1%
2018,24,24Q087,P.S./I.S. 087 MIDDLE VILLAGE,75,12,16%,3,4%
2018,24,24Q093,I.S. 093 RIDGEWOOD,378,78,21%,3,1%
2018,24,24Q102,P.S. 102 BAYVIEW,142,67,47%,17,12%
